CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,720.0,False,False,False,False,False,False,True,False,True,False,True
False,13.0,False,552.0,247.0,0.0,4.0,0.0,False,False,False,False,False,True,898.0,False,False,False,False,False,True,False,False,True,False,False
True,15.0,False,0.0,0.0,873.0,0.0,5.0,True,False,False,False,True,False,899.0,False,False,False,False,False,True,False,False,True,False,True
True,37.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,710.0,False,False,False,False,False,False,True,False,False,True,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,900.0,False,False,False,False,False,True,False,False,True,False,True
False,19.0,False,857.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,820.0,False,False,False,False,False,True,False,False,False,True,False
False,21.0,False,3.0,1.0,0.0,1494.0,110.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False
True,27.0,False,0.0,2717.0,0.0,0.0,986.0,False,True,False,False,False,True,158.0,False,False,True,False,False,False,False,False,False,True,True
False,39.0,False,106.0,243.0,126.0,7.0,4967.0,False,True,False,True,False,False,158.0,False,False,True,False,False,False,False,False,False,True,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,158.0,False,False,True,False,False,False,False,False,False,True,True
False,25.0,False,0.0,4384.0,4285.0,812.0,360.0,False,True,False,False,False,True,158.0,False,False,True,False,False,False,False,False,False,True,True
False,34.0,False,,7221.0,0.0,288.0,2275.0,False,True,False,True,False,False,158.0,False,False,True,False,False,False,False,False,False,True,True
True,54.0,False,0.0,,0.0,0.0,0.0,False,False,True,False,False,True,821.0,False,False,False,False,False,True,False,False,False,True,True
False,42.0,False,954.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,283.0,False,False,False,False,True,False,False,False,False,True,False
False,36.0,False,735.0,0.0,2.0,0.0,0.0,True,False,False,False,True,False,822.0,False,False,False,False,False,True,False,False,False,True,False
False,43.0,False,0.0,168.0,3.0,0.0,452.0,True,False,False,False,True,False,284.0,False,False,False,False,True,False,False,False,False,True,True
False,23.0,False,65.0,94.0,0.0,0.0,445.0,True,False,False,False,True,False,901.0,False,False,False,False,False,True,False,False,True,False,True
False,57.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,169.0,False,True,False,False,False,False,False,False,False,True,True
False,54.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,170.0,False,True,False,False,False,False,False,False,False,True,True
False,51.0,False,0.0,16455.0,885.0,0.0,363.0,False,True,False,False,False,True,170.0,False,True,False,False,False,False,False,False,False,True,True
False,32.0,False,192.0,0.0,441.0,18.0,0.0,False,False,True,False,True,False,902.0,False,False,False,False,False,True,False,False,True,False,False
False,33.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,171.0,False,True,False,False,False,False,False,False,False,True,True
True,8.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,903.0,False,False,False,False,False,True,False,False,True,False,True
True,44.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,903.0,False,False,False,False,False,True,False,False,True,False,True
False,27.0,False,875.0,0.0,61.0,289.0,0.0,False,False,True,False,False,True,903.0,False,False,False,False,False,True,False,False,True,False,False
False,48.0,False,383.0,0.0,0.0,393.0,10.0,True,False,False,False,False,True,904.0,False,False,False,False,False,True,False,False,True,False,True
False,13.0,False,38.0,0.0,0.0,733.0,0.0,True,False,False,True,False,False,714.0,False,False,False,False,False,False,True,False,False,True,False
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,722.0,False,False,False,False,False,False,True,False,True,False,False
False,18.0,False,754.0,0.0,34.0,0.0,0.0,True,False,False,False,False,True,278.0,False,False,False,False,True,False,False,False,True,False,False
False,23.0,False,0.0,0.0,206.0,681.0,31.0,True,False,False,False,False,True,905.0,False,False,False,False,False,True,False,False,True,False,False
False,23.0,False,0.0,153.0,11.0,646.0,0.0,True,False,False,False,False,True,715.0,False,False,False,False,False,False,True,False,False,True,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,False,True
False,25.0,False,141.0,3.0,640.0,0.0,100.0,True,False,False,False,False,True,724.0,False,False,False,False,False,False,True,False,True,False,False
False,32.0,False,689.0,0.0,610.0,0.0,0.0,False,False,True,False,False,True,285.0,False,False,False,False,True,False,False,False,False,True,False
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,830.0,False,False,False,False,False,True,False,False,False,True,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,830.0,False,False,False,False,False,True,False,False,False,True,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,716.0,False,False,False,False,False,False,True,False,False,True,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,716.0,False,False,False,False,False,False,True,False,False,True,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,725.0,False,False,False,False,False,False,True,False,True,False,False
False,55.0,False,134.0,935.0,0.0,6.0,394.0,True,False,False,False,False,True,831.0,False,False,False,False,False,True,False,False,False,True,False
False,41.0,False,7.0,0.0,297.0,108.0,361.0,True,False,False,False,False,False,717.0,False,False,False,False,False,False,True,False,False,True,False
True,38.0,False,,2.0,404.0,121.0,0.0,True,False,False,False,False,True,726.0,False,False,False,False,False,False,True,False,True,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,159.0,False,False,True,False,False,False,False,False,False,True,True
True,55.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,719.0,False,False,False,False,False,False,True,False,False,True,True
True,75.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,906.0,False,False,False,False,False,True,False,False,True,False,True
False,50.0,False,0.0,817.0,388.0,78.0,693.0,False,True,False,False,False,True,160.0,False,False,True,False,False,False,False,False,False,True,True
False,23.0,False,27.0,0.0,32.0,725.0,0.0,True,False,False,False,False,True,720.0,False,False,False,False,False,False,True,False,False,True,False
False,37.0,False,715.0,0.0,54.0,0.0,0.0,True,False,False,False,True,False,721.0,False,False,False,False,False,False,True,False,False,True,True
False,33.0,False,0.0,0.0,232.0,0.0,622.0,True,False,False,False,False,True,722.0,False,False,False,False,False,False,True,False,False,True,False
False,45.0,False,941.0,281.0,36.0,12.0,39.0,False,False,True,False,False,True,833.0,False,False,False,False,False,True,False,False,False,True,False
True,47.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,143.0,False,True,False,False,False,False,False,False,True,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,172.0,False,True,False,False,False,False,False,False,False,True,True
False,29.0,False,0.0,6338.0,0.0,1366.0,89.0,False,True,False,False,False,True,172.0,False,True,False,False,False,False,False,False,False,True,True
False,19.0,False,30.0,0.0,42.0,3565.0,7.0,False,False,True,False,False,True,287.0,False,False,False,False,True,False,False,False,False,True,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,835.0,False,False,False,False,False,True,False,False,False,True,True
False,39.0,False,3.0,83.0,0.0,805.0,2983.0,False,True,False,True,False,False,141.0,False,False,False,True,False,False,False,False,False,True,False
False,31.0,False,0.0,46.0,0.0,209.0,2908.0,False,True,False,False,False,True,141.0,False,False,False,True,False,False,False,False,False,True,False
False,29.0,False,0.0,11417.0,12.0,795.0,402.0,False,True,False,True,False,False,162.0,False,False,True,False,False,False,False,False,False,True,True
False,16.0,False,546.0,90.0,23.0,513.0,0.0,False,False,True,False,False,True,288.0,False,False,False,False,True,False,False,False,False,True,False
False,18.0,False,0.0,2.0,1513.0,0.0,0.0,True,False,False,False,True,False,836.0,False,False,False,False,False,True,False,False,False,True,True
False,38.0,False,8.0,0.0,1414.0,10.0,3.0,True,False,False,True,False,False,727.0,False,False,False,False,False,False,True,False,True,False,False
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,728.0,False,False,False,False,False,False,True,False,True,False,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,729.0,False,False,False,False,False,False,True,False,True,False,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,730.0,False,False,False,False,False,False,True,False,True,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,725.0,False,False,False,False,False,False,True,False,False,True,True
False,36.0,False,721.0,0.0,471.0,0.0,0.0,False,False,True,False,False,True,910.0,False,False,False,False,False,True,False,False,True,False,False
False,23.0,False,,282.0,0.0,0.0,71.0,False,False,False,False,False,True,911.0,False,False,False,False,False,True,False,False,True,False,True
True,31.0,True,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,144.0,False,True,False,False,False,False,False,False,True,False,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,144.0,False,True,False,False,False,False,False,False,True,False,True
False,50.0,False,0.0,4558.0,0.0,1.0,267.0,False,True,False,True,False,False,144.0,False,True,False,False,False,False,False,False,True,False,True
False,40.0,False,0.0,901.0,0.0,0.0,89.0,True,False,False,False,False,True,291.0,False,False,False,False,True,False,False,False,False,True,False
False,28.0,False,8.0,0.0,77.0,560.0,0.0,True,False,False,False,False,True,912.0,False,False,False,False,False,True,False,False,True,False,False
False,38.0,False,2.0,114.0,771.0,3094.0,448.0,False,True,False,False,False,True,175.0,False,True,False,False,False,False,False,False,False,True,False
False,37.0,False,0.0,3603.0,33.0,7113.0,1.0,False,True,False,False,False,True,175.0,False,True,False,False,False,False,False,False,False,True,False
True,59.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,175.0,False,True,False,False,False,False,False,False,False,True,True
False,41.0,False,35.0,6103.0,0.0,180.0,160.0,False,True,False,True,False,False,175.0,False,True,False,False,False,False,False,False,False,True,True
True,33.0,False,0.0,4017.0,,,2260.0,False,True,False,False,False,True,175.0,False,True,False,False,False,False,False,False,False,True,True
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,40.0,False,0.0,0.0,2414.0,0.0,0.0,True,False,False,False,False,True,913.0,False,False,False,False,False,True,False,False,True,False,True
False,43.0,False,130.0,0.0,870.0,31.0,26.0,False,False,True,False,False,True,142.0,False,False,False,True,False,False,False,False,False,True,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,140.0,False,False,True,False,False,False,False,False,True,False,True
False,65.0,False,0.0,7194.0,0.0,6.0,,False,True,False,True,False,False,140.0,False,False,True,False,False,False,False,False,True,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,140.0,False,False,True,False,False,False,False,False,True,False,True
False,28.0,False,0.0,3627.0,0.0,31.0,3263.0,False,True,False,False,False,True,140.0,False,False,True,False,False,False,False,False,True,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,914.0,False,False,False,False,False,True,False,False,True,False,True
True,30.0,,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,727.0,False,False,False,False,False,False,True,False,False,True,True
False,28.0,False,0.0,2560.0,0.0,134.0,307.0,False,True,False,False,False,True,149.0,False,False,False,True,False,False,False,False,True,False,False
False,23.0,False,0.0,10.0,159.0,,125.0,True,False,False,False,False,True,916.0,False,False,False,False,False,True,False,False,True,False,True
False,24.0,False,698.0,0.0,51.0,2.0,4.0,True,False,False,False,False,True,917.0,False,False,False,False,False,True,False,False,True,False,True
True,16.0,False,0.0,0.0,0.0,0.0,,True,False,False,False,True,False,733.0,False,False,False,False,False,False,True,False,True,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,838.0,False,False,False,False,False,True,False,False,False,True,True
False,20.0,False,399.0,77.0,311.0,0.0,16.0,True,False,False,False,False,True,918.0,False,False,False,False,False,True,False,False,True,False,False
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,145.0,False,True,False,False,False,False,False,False,True,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,145.0,False,True,False,False,False,False,False,False,True,False,True
False,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,728.0,False,False,False,False,False,False,True,False,False,True,False
True,2.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,54.0,True,False,False,False,False,False,False,False,False,True,False
False,43.0,False,31.0,76.0,0.0,1353.0,1713.0,False,True,False,False,False,True,54.0,True,False,False,False,False,False,False,False,False,True,False
False,28.0,False,0.0,1883.0,0.0,1.0,4560.0,False,True,False,False,False,True,54.0,True,False,False,False,False,False,False,False,False,True,False
False,31.0,True,0.0,2461.0,0.0,51.0,2141.0,False,True,False,True,False,False,40.0,True,False,False,False,False,False,False,False,True,False,False
False,23.0,False,36.0,18.0,670.0,0.0,32.0,True,False,False,False,False,True,919.0,False,False,False,False,False,True,False,False,True,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,146.0,False,True,False,False,False,False,False,False,True,False,True
False,43.0,False,0.0,39.0,327.0,4643.0,85.0,False,True,False,True,False,False,146.0,False,True,False,False,False,False,False,False,True,False,False
False,28.0,False,1549.0,0.0,5.0,0.0,0.0,True,False,False,False,False,True,839.0,False,False,False,False,False,True,False,False,False,True,False
False,24.0,False,0.0,266.0,1455.0,59.0,0.0,True,False,False,False,True,False,734.0,False,False,False,False,False,False,True,False,True,False,False
False,27.0,False,110.0,0.0,638.0,0.0,0.0,True,False,False,False,False,True,920.0,False,False,False,False,False,True,False,False,True,False,False
